functional.decelerate	functional.alert	functional.steering	functional.status	wbs_impl.power.line1	wbs_impl.power.line2	wbs_impl.power.powerbus1	wbs_impl.power.powerbus1.socket	wbs_impl.power.powerbus2	wbs_impl.power.powerbus2.socket	wbs_impl.blue_pump	wbs_impl.green_pump	wbs_impl.accumulator	wbs_impl.wheel	wbs_impl.wheel.tire	wbs_impl.wheel.brake	wbs_impl.bscu.sub1.mon	wbs_impl.bscu.sub1.cmd	wbs_impl.bscu.sub2.mon	wbs_impl.bscu.sub2.cmd	wbs_impl.bscu.platform.power	wbs_impl.bscu.platform.cpu1	wbs_impl.bscu.platform.cpu1.power-SEI::PowerBudget	wbs_impl.bscu.platform.cpu1.power	wbs_impl.bscu.platform.cpu2	wbs_impl.bscu.platform.cpu2.power-SEI::PowerBudget	wbs_impl.bscu.platform.cpu2.power	Price	ValidModel	InvalidReason	Weight	powerbus1	powerbus2	BrakingPower
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	0.0	0.0	impl::common::power.heavygauge	0.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x86	178.45654	impl::common::power.heavygauge	impl::platform::cpu.x86	283.77335	impl::common::power.lightgauge	6489.7	1.0		17.22	0.46222988	0.0	11.8
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	1.0	1.0	1.0	impl::common::power.lightgauge	0.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	113.75965	impl::common::power.lightgauge	impl::platform::cpu.x86	73.30241	impl::common::power.heavygauge	6736.5	1.0		21.72	0.18706205	0.0	13.3
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	0.0	1.0	0.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	106.91031	impl::common::power.lightgauge	impl::platform::cpu.x86	222.66785	impl::common::power.heavygauge	6286.5	1.0		14.72	0.32957816	0.0	13.3
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	1.0	0.0	1.0	impl::common::power.lightgauge	0.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	34.00879	impl::common::power.heavygauge	impl::platform::cpu.x86	276.94363	impl::common::power.heavygauge	8230.0	1.0		16.96	0.31095243	0.0	12.7
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	0.0	1.0	impl::common::power.heavygauge	1.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	146.4332	impl::common::power.lightgauge	impl::platform::cpu.x64	149.40147	impl::common::power.lightgauge	6827.5	1.0		23.84	0.29583466	0.0	11.2
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	1.0	0.0	0.0	impl::common::power.lightgauge	1.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	125.90811	impl::common::power.heavygauge	impl::platform::cpu.x64	210.07314	impl::common::power.lightgauge	6329.5	1.0		21.72	0.33598125	0.0	11.8
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	1.0	1.0	0.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x64	139.66281	impl::common::power.lightgauge	impl::platform::cpu.x64	50.683525	impl::common::power.lightgauge	6894.0	1.0		14.72	0.19034633	0.0	20.1
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	1.0	0.0	1.0	impl::common::power.lightgauge	0.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	84.34926	impl::common::power.heavygauge	impl::platform::cpu.x86	96.69759	impl::common::power.heavygauge	7244.0	1.0		21.72	0.18104686	0.0	20.1
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	1.0	1.0	0.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	17.799242	impl::common::power.heavygauge	impl::platform::cpu.arm	248.05788	impl::common::power.heavygauge	6404.0	1.0		17.1	0.26585713	0.0	20.1
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	1.0	0.0	1.0	impl::common::power.lightgauge	2.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.arm	288.95993	impl::common::power.lightgauge	impl::platform::cpu.arm	5.707768	impl::common::power.heavygauge	6897.5	1.0		14.46	0.2946677	0.0	18.0
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	1.0	2.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	165.71391	impl::common::power.lightgauge	impl::platform::cpu.x64	94.27514	impl::common::power.lightgauge	5637.7	1.0		17.1	0.25998905	0.0	11.2
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	0.0	1.0	impl::common::power.heavygauge	0.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.arm	188.10518	impl::common::power.lightgauge	impl::platform::cpu.arm	46.72934	impl::common::power.heavygauge	8097.5	1.0		16.96	0.23483452	0.0	18.0
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	1.0	0.0	2.0	impl::common::power.lightgauge	1.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x86	175.85374	impl::common::power.lightgauge	impl::platform::cpu.x86	152.68578	impl::common::power.heavygauge	6547.2	1.0		19.22	0.32853952	0.0	18.6
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	1.0	1.0	1.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x86	104.772545	impl::common::power.lightgauge	impl::platform::cpu.x86	246.84175	impl::common::power.lightgauge	7035.0	1.0		19.22	0.3516143	0.0	18.0
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	1.0	0.0	2.0	impl::common::power.lightgauge	0.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.arm	74.56436	impl::common::power.lightgauge	impl::platform::cpu.arm	260.38928	impl::common::power.lightgauge	6647.0	1.0		14.72	0.33495364	0.0	20.1
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	0.0	1.0	0.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x86	16.468155	impl::common::power.lightgauge	impl::platform::cpu.x86	139.05171	impl::common::power.lightgauge	5779.5	1.0		9.96	0.15551987	0.0	11.8
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	1.0	1.0	1.0	impl::common::power.lightgauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x64	45.231125	impl::common::power.lightgauge	impl::platform::cpu.x64	142.00587	impl::common::power.lightgauge	8092.0	1.0		19.34	0.187237	0.0	19.5
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	1.0	0.0	1.0	impl::common::power.lightgauge	0.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x86	20.095522	impl::common::power.heavygauge	impl::platform::cpu.x86	211.21748	impl::common::power.heavygauge	6484.5	1.0		19.34	0.231313	0.0	11.2
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	1.0	0.0	1.0	impl::common::power.lightgauge	2.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.arm	107.873566	impl::common::power.heavygauge	impl::platform::cpu.arm	190.95331	impl::common::power.lightgauge	6149.7	1.0		16.84	0.29882687	0.0	13.3
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	1.0	1.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	249.68216	impl::common::power.lightgauge	impl::platform::cpu.arm	98.47799	impl::common::power.heavygauge	7597.7	1.0		21.72	0.34816015	0.0	12.7
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	1.0	0.0	2.0	impl::common::power.lightgauge	2.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x86	139.56468	impl::common::power.heavygauge	impl::platform::cpu.x86	27.280684	impl::common::power.lightgauge	5837.7	1.0		9.84	0.16684537	0.0	12.7
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	1.0	0.0	0.0	impl::common::power.lightgauge	2.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	83.74025	impl::common::power.lightgauge	impl::platform::cpu.x86	36.253674	impl::common::power.heavygauge	6539.7	1.0		12.34	0.119993925	0.0	13.3
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	0.0	1.0	0.0	impl::common::power.heavygauge	1.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	167.96959	impl::common::power.heavygauge	impl::platform::cpu.arm	51.371525	impl::common::power.heavygauge	7854.5	1.0		24.1	0.21934111	0.0	19.5
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	1.0	1.0	1.0	impl::common::power.lightgauge	1.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.arm	258.82956	impl::common::power.heavygauge	impl::platform::cpu.arm	158.73778	impl::common::power.lightgauge	6604.0	1.0		28.6	0.41756734	0.0	18.6
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	0.0	2.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x86	282.6474	impl::common::power.lightgauge	impl::platform::cpu.x86	267.45752	impl::common::power.lightgauge	4339.7	1.0		14.6	0.5501049	0.0	11.8
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	1.0	1.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	166.9606	impl::common::power.lightgauge	impl::platform::cpu.arm	65.81797	impl::common::power.heavygauge	8355.2	1.0		19.34	0.23277858	0.0	19.5
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	0.0	1.0	1.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x86	269.85812	impl::common::power.lightgauge	impl::platform::cpu.x86	137.75606	impl::common::power.lightgauge	7234.5	1.0		16.96	0.40761417	0.0	12.7
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	1.0	1.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x86	114.195435	impl::common::power.lightgauge	impl::platform::cpu.x86	237.8158	impl::common::power.lightgauge	6477.5	1.0		24.1	0.35201123	0.0	12.7
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	0.0	2.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x64	192.33379	impl::common::power.lightgauge	impl::platform::cpu.x64	85.80439	impl::common::power.lightgauge	6187.5	1.0		12.22	0.2781382	0.0	19.5
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	1.0	0.0	0.0	impl::common::power.lightgauge	0.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	226.6407	impl::common::power.lightgauge	impl::platform::cpu.x86	206.98914	impl::common::power.heavygauge	6987.2	1.0		17.22	0.43362984	0.0	13.3
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	1.0	0.0	0.0	impl::common::power.lightgauge	1.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.arm	241.12772	impl::common::power.heavygauge	impl::platform::cpu.arm	96.749985	impl::common::power.lightgauge	7607.2	1.0		21.72	0.3378777	0.0	18.6
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	1.0	1.0	2.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x86	143.13031	impl::common::power.heavygauge	impl::platform::cpu.x86	54.156548	impl::common::power.lightgauge	5335.2	1.0		14.6	0.19728686	0.0	12.7
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	1.0	2.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x86	176.76303	impl::common::power.lightgauge	impl::platform::cpu.x86	208.43626	impl::common::power.lightgauge	5787.2	1.0		14.72	0.3851993	0.0	13.3
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	1.0	0.0	2.0	impl::common::power.lightgauge	0.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x64	237.86427	impl::common::power.lightgauge	impl::platform::cpu.x64	104.61792	impl::common::power.heavygauge	6637.0	1.0		17.1	0.34248218	0.0	12.7
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	0.0	2.0	impl::common::power.heavygauge	1.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x64	121.54078	impl::common::power.lightgauge	impl::platform::cpu.x64	213.17159	impl::common::power.heavygauge	5637.7	1.0		19.22	0.33471236	0.0	11.2
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	1.0	1.0	0.0	impl::common::power.lightgauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	141.04837	impl::common::power.heavygauge	impl::platform::cpu.arm	104.88818	impl::common::power.heavygauge	6847.0	1.0		17.22	0.24593656	0.0	12.7
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	1.0	1.0	2.0	impl::common::power.lightgauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x64	299.78705	impl::common::power.heavygauge	impl::platform::cpu.x64	257.96954	impl::common::power.lightgauge	7144.7	1.0		12.34	0.5577566	0.0	20.1
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	0.0	0.0	2.0	impl::common::power.heavygauge	1.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x86	43.240234	impl::common::power.lightgauge	impl::platform::cpu.x86	278.76733	impl::common::power.heavygauge	7044.5	1.0		14.46	0.32200757	0.0	18.0
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	1.0	0.0	2.0	impl::common::power.lightgauge	1.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.arm	253.76466	impl::common::power.heavygauge	impl::platform::cpu.arm	295.01184	impl::common::power.lightgauge	6142.0	1.0		16.84	0.5487765	0.0	11.8
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	1.0	1.0	2.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x86	222.3034	impl::common::power.lightgauge	impl::platform::cpu.x86	241.70439	impl::common::power.lightgauge	5332.0	1.0		9.84	0.4640078	0.0	11.8
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	0.0	1.0	impl::common::power.heavygauge	1.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x64	88.50869	impl::common::power.lightgauge	impl::platform::cpu.x64	251.66357	impl::common::power.lightgauge	7077.5	1.0		26.22	0.34017226	0.0	12.7
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	1.0	1.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	46.826626	impl::common::power.heavygauge	impl::platform::cpu.arm	197.84256	impl::common::power.heavygauge	6902.7	1.0		19.22	0.24466918	0.0	19.5
